Longitud,Latitud,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre,Media,Media Real,Diferencia
-175.750,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-175.250,67.250,-22.300,-22.900,-14.800,-17.400,-8.000,2.800,5.900,4.800,3.400,-3.800,-10.500,-20.200,-8.500,-8.600,0.100
-175.250,66.750,-22.400,-23.000,-14.700,-17.600,-8.300,2.500,5.700,4.500,3.200,-4.000,-10.600,-20.300,-8.700,-8.700,0.000
-175.250,66.250,-21.100,-21.900,-15.300,-16.000,-7.100,2.700,6.100,5.000,3.200,-3.700,-10.300,-19.000,-8.100,-8.100,0.000
-175.250,65.750,-19.500,-20.800,-15.800,-14.600,-5.800,2.700,6.100,5.200,2.700,-3.900,-10.200,-17.800,-7.500,-7.600,0.100
-175.250,65.250,-18.400,-20.200,-17.500,-13.600,-5.400,0.900,4.500,4.000,0.700,-5.300,-11.100,-17.200,-8.200,-8.200,0.000
-175.250,-84.750,-16.700,-25.100,-36.100,-40.800,-42.100,-41.900,-45.800,-46.000,-45.000,-36.200,-25.400,-16.800,-34.800,-34.800,0.000
-175.250,-85.250,-21.400,-30.300,-41.600,-46.100,-47.400,-47.200,-50.700,-50.900,-50.100,-41.400,-30.300,-21.500,-39.900,-39.900,0.000
-175.250,-85.750,-23.600,-33.300,-44.800,-49.000,-50.100,-50.100,-53.100,-53.400,-52.700,-44.000,-32.800,-23.700,-42.700,-42.600,-0.100
-175.250,-86.250,-24.500,-34.700,-46.700,-50.700,-51.400,-51.600,-54.300,-54.600,-54.000,-45.300,-34.000,-24.400,-44.000,-43.800,-0.200
-175.250,-86.750,-26.500,-37.400,-49.700,-53.500,-54.100,-54.400,-56.700,-56.900,-56.500,-47.900,-36.300,-26.400,-46.500,-46.400,-0.100
-175.250,-87.250,-27.300,-38.600,-51.200,-54.900,-55.300,-55.700,-57.800,-57.900,-57.500,-49.000,-37.200,-27.300,-47.600,-47.500,-0.100
-175.250,-87.750,-28.300,-40.000,-52.900,-56.400,-56.800,-57.200,-59.100,-59.200,-58.900,-50.500,-38.400,-28.300,-48.900,-48.800,-0.100
-175.250,-88.250,-29.100,-41.100,-54.300,-57.700,-58.000,-58.500,-60.200,-60.200,-60.000,-51.500,-39.400,-29.100,-50.000,-49.900,-0.100
-175.250,-88.750,-29.000,-41.300,-54.500,-57.900,-58.100,-58.700,-60.200,-60.200,-60.100,-51.500,-39.300,-28.900,-50.100,-50.000,-0.100
-175.250,-89.250,-28.400,-40.800,-54.100,-57.500,-57.700,-58.300,-59.600,-59.600,-59.500,-51.100,-38.800,-28.400,-49.600,-49.500,-0.100
-175.250,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-174.750,67.250,-22.400,-22.800,-14.100,-17.700,-8.200,2.900,6.000,4.700,3.700,-3.600,-10.300,-20.200,-9.500,-8.500,-1.000
-174.750,66.750,-21.900,-22.600,-14.000,-17.300,-7.900,2.900,6.100,4.900,3.700,-3.400,-10.100,-19.900,-8.300,-8.300,0.000
-174.750,66.250,-21.200,-22.300,-15.700,-16.300,-7.400,2.400,5.700,4.600,2.900,-4.000,-10.600,-19.200,-8.400,-8.400,0.000
-174.750,65.750,-19.200,-20.700,-16.000,-14.200,-5.500,2.600,6.100,5.400,2.800,-3.800,-10.200,-17.400,-7.400,-7.500,0.100
-174.750,65.250,-16.700,-18.500,-15.900,-11.800,-3.700,2.700,6.300,5.800,2.500,-3.400,-9.300,-15.400,-6.400,-6.500,0.100
-174.750,-84.750,-14.400,-22.800,-33.700,-38.500,-39.800,-39.600,-43.400,-43.700,-42.700,-33.900,-23.100,-14.500,-32.500,-32.500,0.000
-174.750,-85.250,-21.600,-30.500,-41.700,-46.200,-47.500,-47.300,-50.800,-51.000,-50.200,-41.500,-30.400,-21.600,-40.000,-40.000,0.000
-174.750,-85.750,-23.800,-33.400,-44.900,-49.100,-50.200,-50.100,-53.200,-53.500,-52.800,-44.100,-32.900,-23.800,-42.800,-42.600,-0.200
-174.750,-86.250,-24.500,-34.700,-46.600,-50.600,-51.300,-51.500,-54.200,-54.500,-53.900,-45.300,-33.800,-24.400,-43.900,-43.800,-0.100
-174.750,-86.750,-26.500,-37.300,-49.700,-53.400,-54.100,-54.300,-56.700,-56.900,-56.400,-47.900,-36.200,-26.400,-46.400,-46.300,-0.100
-174.750,-87.250,-27.200,-38.500,-51.100,-54.800,-55.200,-55.600,-57.700,-57.800,-57.400,-48.900,-37.100,-27.200,-47.500,-47.400,-0.100
-174.750,-87.750,-28.300,-40.000,-52.900,-56.400,-56.800,-57.300,-59.100,-59.200,-58.900,-50.500,-38.400,-28.300,-48.900,-48.800,-0.100
-174.750,-88.250,-29.100,-41.200,-54.300,-57.700,-58.000,-58.500,-60.200,-60.200,-60.000,-51.500,-39.400,-29.100,-50.000,-49.900,-0.100
-174.750,-88.750,-29.000,-41.300,-54.500,-57.900,-58.100,-58.700,-60.100,-60.200,-60.000,-51.500,-39.200,-28.900,-50.100,-49.900,-0.200
-174.750,-89.250,-28.300,-40.700,-54.100,-57.500,-57.700,-58.200,-59.600,-59.600,-59.500,-51.100,-38.700,-28.300,-49.500,-49.400,-0.100
-174.750,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-174.250,66.250,-20.600,-21.600,-15.100,-15.600,-6.600,3.000,6.400,5.400,3.600,-3.300,-9.900,-18.400,-7.700,-7.700,0.000
-174.250,65.750,-20.400,-22.000,-17.700,-15.400,-6.800,1.100,4.700,4.000,1.300,-5.100,-11.600,-18.700,-8.800,-8.900,0.100
-174.250,65.250,-18.000,-19.800,-17.300,-12.900,-4.800,1.500,5.300,4.800,1.400,-4.700,-10.600,-16.600,-7.600,-7.600,0.000
-174.250,64.750,-13.800,-15.900,-14.100,-9.300,-1.400,3.900,7.700,7.400,3.800,-2.000,-7.400,-12.900,-4.300,-4.500,0.200
-174.250,-82.750,-5.000,-12.000,-22.000,-27.500,-29.200,-28.600,-33.400,-33.700,-32.400,-23.400,-13.100,-5.000,-25.200,-22.100,-3.100
-174.250,-84.750,-13.300,-21.700,-32.600,-37.300,-38.700,-38.400,-42.300,-42.500,-41.600,-32.800,-21.900,-13.400,-31.400,-31.400,0.000
-174.250,-85.250,-22.800,-31.700,-42.900,-47.400,-48.600,-48.500,-52.000,-52.200,-51.400,-42.700,-31.600,-22.800,-41.200,-41.200,0.000
-174.250,-85.750,-23.900,-33.500,-45.000,-49.200,-50.200,-50.200,-53.300,-53.600,-52.900,-44.200,-33.000,-23.900,-42.900,-42.700,-0.200
-174.250,-86.250,-24.500,-34.700,-46.600,-50.600,-51.300,-51.500,-54.200,-54.500,-53.900,-45.300,-33.800,-24.400,-43.900,-43.800,-0.100
-174.250,-86.750,-26.400,-37.200,-49.600,-53.400,-54.000,-54.200,-56.600,-56.800,-56.300,-47.800,-36.100,-26.300,-46.300,-46.200,-0.100
-174.250,-87.250,-27.100,-38.400,-51.000,-54.600,-55.100,-55.500,-57.600,-57.700,-57.300,-48.800,-37.000,-27.100,-47.300,-47.300,0.000
-174.250,-87.750,-28.300,-40.000,-52.900,-56.400,-56.800,-57.200,-59.100,-59.200,-58.800,-50.400,-38.400,-28.300,-48.900,-48.800,-0.100
-174.250,-88.250,-29.100,-41.200,-54.300,-57.700,-58.000,-58.600,-60.200,-60.200,-60.000,-51.600,-39.400,-29.100,-50.000,-49.900,-0.100
-174.250,-88.750,-29.000,-41.200,-54.400,-57.800,-58.100,-58.600,-60.100,-60.100,-60.000,-51.400,-39.200,-28.800,-50.000,-49.900,-0.100
-174.250,-89.250,-28.300,-40.700,-54.100,-57.500,-57.600,-58.200,-59.600,-59.600,-59.500,-51.000,-38.700,-28.300,-49.500,-49.400,-0.100
-174.250,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-173.750,66.750,-22.300,-22.800,-14.400,-17.600,-8.300,2.700,5.900,4.500,3.400,-3.600,-10.300,-20.000,-8.600,-8.600,0.000
-173.750,66.250,-21.300,-22.300,-16.200,-16.100,-7.200,2.200,5.600,4.600,2.700,-4.000,-10.800,-19.000,-8.400,-8.500,0.100
-173.750,65.750,-18.500,-20.100,-16.000,-13.200,-4.700,3.100,6.700,6.000,3.200,-3.200,-9.700,-16.600,-6.800,-6.900,0.100
-173.750,65.250,-16.300,-18.200,-15.800,-11.100,-3.000,3.300,7.100,6.600,3.200,-2.900,-9.000,-14.800,-5.800,-5.900,0.100
-173.750,64.750,-14.900,-16.900,-15.200,-10.100,-1.900,3.500,7.300,7.000,3.200,-2.800,-8.400,-14.000,-5.100,-5.300,0.200
-173.750,-84.750,-14.300,-22.700,-33.600,-38.300,-39.700,-39.400,-43.300,-43.500,-42.600,-33.800,-23.000,-14.400,-32.400,-32.400,0.000
-173.750,-85.250,-23.300,-32.200,-43.400,-47.900,-49.100,-49.000,-52.500,-52.800,-51.900,-43.200,-32.200,-23.400,-41.800,-41.700,-0.100
-173.750,-85.750,-24.000,-33.600,-45.100,-49.300,-50.300,-50.300,-53.400,-53.700,-53.000,-44.400,-33.100,-24.000,-43.000,-42.800,-0.200
-173.750,-86.250,-24.400,-34.600,-46.500,-50.600,-51.300,-51.500,-54.200,-54.400,-53.800,-45.200,-33.800,-24.300,-43.800,-43.700,-0.100
-173.750,-86.750,-26.300,-37.100,-49.500,-53.200,-53.800,-54.100,-56.400,-56.600,-56.200,-47.700,-36.000,-26.200,-46.200,-46.100,-0.100
-173.750,-87.250,-27.000,-38.300,-50.900,-54.500,-55.000,-55.400,-57.500,-57.600,-57.200,-48.700,-36.900,-27.000,-47.300,-47.200,-0.100
-173.750,-87.750,-28.300,-39.900,-52.900,-56.400,-56.800,-57.200,-59.000,-59.100,-58.800,-50.400,-38.300,-28.300,-48.800,-48.800,0.000
-173.750,-88.250,-29.100,-41.200,-54.300,-57.700,-58.000,-58.600,-60.200,-60.200,-60.000,-51.600,-39.400,-29.100,-50.000,-49.900,-0.100
-173.750,-88.750,-28.900,-41.200,-54.400,-57.800,-58.000,-58.600,-60.100,-60.100,-60.000,-51.400,-39.200,-28.800,-50.000,-49.900,-0.100
-173.750,-89.250,-28.300,-40.700,-54.000,-57.500,-57.600,-58.200,-59.600,-59.600,-59.500,-51.000,-38.700,-28.300,-49.500,-49.400,-0.100
-173.750,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-173.250,66.750,-22.200,-22.700,-14.700,-17.300,-8.000,2.600,5.900,4.700,3.500,-3.500,-10.300,-19.700,-8.500,-8.500,0.000
-173.250,66.250,-20.700,-21.800,-16.200,-15.300,-6.500,2.600,6.100,5.200,3.000,-3.600,-10.400,-18.300,-7.900,-8.000,0.100
-173.250,65.750,-18.400,-20.100,-16.300,-12.800,-4.500,3.100,6.800,6.100,3.200,-3.200,-9.800,-16.300,-6.800,-6.800,0.000
-173.250,65.250,-17.600,-19.500,-17.200,-12.200,-4.200,2.100,5.900,5.400,1.900,-4.200,-10.300,-15.900,-7.100,-7.200,0.100
-173.250,64.750,-14.200,-16.200,-14.500,-9.300,-1.100,4.300,8.100,7.800,4.000,-2.000,-7.700,-13.300,-4.400,-4.500,0.100
-173.250,-84.750,-15.100,-23.500,-34.400,-39.100,-40.400,-40.200,-44.000,-44.200,-43.400,-34.500,-23.700,-15.200,-33.200,-33.100,-0.100
-173.250,-85.250,-22.700,-31.500,-42.800,-47.200,-48.500,-48.300,-51.800,-52.000,-51.200,-42.600,-31.500,-22.700,-41.100,-41.100,0.000
-173.250,-85.750,-24.100,-33.700,-45.200,-49.400,-50.500,-50.500,-53.500,-53.800,-53.100,-44.500,-33.200,-24.100,-43.100,-43.000,-0.100
-173.250,-86.250,-24.300,-34.500,-46.400,-50.400,-51.200,-51.300,-54.000,-54.300,-53.700,-45.100,-33.800,-24.200,-43.700,-43.600,-0.100
-173.250,-86.750,-25.900,-36.600,-48.800,-52.700,-53.300,-53.600,-56.000,-56.200,-55.700,-47.200,-35.600,-25.800,-45.700,-45.600,-0.100
-173.250,-87.250,-26.900,-38.200,-50.900,-54.500,-54.900,-55.300,-57.400,-57.600,-57.200,-48.700,-36.900,-26.900,-47.200,-47.100,-0.100
-173.250,-87.750,-28.200,-39.900,-52.800,-56.300,-56.700,-57.100,-59.000,-59.100,-58.800,-50.400,-38.300,-28.200,-48.800,-48.700,-0.100
-173.250,-88.250,-29.100,-41.200,-54.300,-57.700,-58.000,-58.600,-60.200,-60.200,-60.000,-51.600,-39.400,-29.100,-50.000,-49.900,-0.100
-173.250,-88.750,-28.900,-41.000,-54.400,-57.800,-58.000,-58.600,-60.100,-60.100,-59.900,-51.400,-39.100,-28.800,-50.000,-49.800,-0.200
-173.250,-89.250,-28.300,-40.700,-54.000,-57.500,-57.600,-58.200,-59.600,-59.600,-59.500,-51.000,-38.700,-28.300,-49.500,-49.400,-0.100
-173.250,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-172.750,66.750,-22.700,-23.300,-16.200,-17.600,-8.300,1.600,5.100,4.000,2.500,-4.400,-11.200,-20.100,-9.200,-9.200,0.000
-172.750,66.250,-20.800,-22.100,-17.100,-15.200,-6.500,2.100,5.700,4.800,2.500,-4.000,-10.800,-18.300,-8.200,-8.300,0.100
-172.750,65.750,-18.500,-20.100,-16.800,-12.600,-4.500,2.900,6.800,6.000,3.000,-3.400,-10.100,-16.100,-6.900,-7.000,0.100
-172.750,65.250,-16.800,-18.700,-16.500,-11.100,-3.400,3.000,6.900,6.300,2.900,-3.100,-9.500,-14.900,-6.200,-6.200,0.000
-172.750,64.750,-14.000,-16.100,-14.400,-9.100,-1.100,4.400,8.300,8.000,4.300,-1.700,-7.400,-12.900,-4.200,-4.300,0.100
-172.750,-83.250,-5.300,-12.500,-22.700,-27.900,-29.600,-29.200,-33.600,-34.000,-32.800,-23.900,-13.400,-5.300,-22.500,-22.500,0.000
-172.750,-84.750,-13.900,-22.300,-33.100,-37.800,-39.200,-39.000,-42.800,-43.000,-42.100,-33.300,-22.600,-14.000,-32.000,-31.900,-0.100
-172.750,-85.250,-22.600,-31.500,-42.700,-47.200,-48.300,-48.300,-51.800,-51.900,-51.200,-42.500,-31.500,-22.700,-41.000,-41.000,0.000
-172.750,-85.750,-24.200,-33.800,-45.300,-49.500,-50.600,-50.600,-53.600,-54.000,-53.200,-44.600,-33.400,-24.200,-43.200,-43.100,-0.100
-172.750,-86.250,-24.300,-34.400,-46.300,-50.400,-51.100,-51.300,-54.000,-54.100,-53.700,-45.000,-33.700,-24.200,-43.600,-43.500,-0.100
-172.750,-86.750,-25.800,-36.400,-48.700,-52.500,-53.200,-53.400,-55.800,-56.000,-55.500,-47.000,-35.400,-25.700,-45.500,-45.500,0.000
-172.750,-87.250,-26.900,-38.200,-50.800,-54.400,-54.900,-55.300,-57.300,-57.500,-57.100,-48.600,-36.800,-26.900,-47.100,-47.100,0.000
-172.750,-87.750,-28.200,-39.900,-52.800,-56.300,-56.700,-57.100,-59.000,-59.100,-58.800,-50.400,-38.300,-28.200,-48.800,-48.700,-0.100
-172.750,-88.250,-29.200,-41.200,-54.300,-57.700,-58.000,-58.600,-60.200,-60.200,-60.000,-51.600,-39.400,-29.100,-50.000,-50.000,0.000
-172.750,-88.750,-28.900,-41.000,-54.300,-57.800,-58.000,-58.600,-60.000,-60.100,-59.900,-51.400,-39.100,-28.800,-50.000,-49.800,-0.200
-172.750,-89.250,-28.300,-40.700,-54.000,-57.400,-57.600,-58.200,-59.600,-59.600,-59.500,-51.000,-38.700,-28.300,-49.500,-49.400,-0.100
-172.750,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-172.250,66.750,-22.200,-23.100,-17.000,-16.700,-7.700,1.600,5.200,4.200,2.400,-4.300,-11.200,-19.500,-9.000,-9.000,0.000
-172.250,66.250,-21.700,-23.200,-18.900,-15.800,-7.200,0.800,4.600,3.800,1.200,-5.100,-12.100,-19.100,-9.300,-9.400,0.100
-172.250,65.750,-19.700,-21.400,-18.500,-13.500,-5.700,1.600,5.600,4.700,1.600,-4.700,-11.600,-17.100,-8.100,-8.200,0.100
-172.250,65.250,-16.200,-18.100,-16.000,-10.400,-2.700,3.700,7.700,7.000,3.600,-2.500,-8.900,-14.100,-5.500,-5.600,0.100
-172.250,64.750,-14.400,-16.500,-14.800,-9.400,-1.600,3.900,8.000,7.600,4.100,-1.700,-7.600,-12.900,-4.600,-4.600,0.000
-172.250,-13.750,27.400,27.100,26.600,26.500,25.800,25.000,25.200,24.700,25.400,26.100,26.500,27.200,26.100,26.100,0.000
-172.250,-83.250,-5.300,-12.500,-22.700,-27.900,-29.600,-29.100,-33.600,-34.000,-32.800,-23.900,-13.500,-5.300,-22.600,-22.500,-0.100
-172.250,-84.750,-12.800,-21.100,-32.000,-36.700,-38.100,-37.800,-41.700,-41.900,-41.000,-32.200,-21.400,-12.800,-30.800,-30.800,0.000
-172.250,-85.250,-23.200,-32.100,-43.300,-47.700,-48.900,-48.800,-52.200,-52.500,-51.800,-43.100,-32.100,-23.200,-41.600,-41.600,0.000
-172.250,-85.750,-24.300,-33.900,-45.400,-49.600,-50.600,-50.600,-53.700,-54.000,-53.300,-44.700,-33.500,-24.300,-43.300,-43.200,-0.100
-172.250,-86.250,-24.200,-34.400,-46.300,-50.300,-51.000,-51.200,-53.900,-54.100,-53.600,-45.000,-33.600,-24.100,-43.600,-43.500,-0.100
-172.250,-86.750,-25.600,-36.300,-48.500,-52.300,-53.000,-53.200,-55.600,-55.800,-55.300,-46.800,-35.200,-25.500,-45.400,-45.300,-0.100
-172.250,-87.250,-26.800,-38.100,-50.700,-54.400,-54.800,-55.200,-57.300,-57.400,-57.100,-48.600,-36.700,-26.800,-47.100,-47.000,-0.100
-172.250,-87.750,-28.200,-39.900,-52.800,-56.300,-56.700,-57.100,-59.000,-59.000,-58.700,-50.300,-38.300,-28.200,-48.800,-48.700,-0.100
-172.250,-88.250,-29.200,-41.200,-54.300,-57.700,-58.000,-58.600,-60.200,-60.200,-60.000,-51.600,-39.400,-29.200,-50.000,-50.000,0.000
-172.250,-88.750,-28.900,-41.000,-54.300,-57.800,-58.000,-58.500,-60.000,-60.000,-59.900,-51.400,-39.100,-28.800,-49.900,-49.800,-0.100
-172.250,-89.250,-28.300,-40.700,-54.000,-57.400,-57.600,-58.200,-59.600,-59.600,-59.500,-51.000,-38.700,-28.300,-49.500,-49.400,-0.100
-172.250,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-171.750,66.750,-21.900,-23.100,-18.000,-16.100,-7.200,1.500,5.200,4.300,2.100,-4.300,-11.300,-19.100,-8.900,-9.000,0.100
-171.750,66.250,-21.600,-23.300,-19.600,-15.500,-6.900,0.600,4.500,3.800,1.000,-5.100,-12.100,-18.900,-9.300,-9.400,0.100
-171.750,65.750,-20.400,-21.800,-19.300,-13.700,-6.100,1.100,5.100,4.100,0.900,-5.400,-12.200,-17.300,-8.700,-8.800,0.100
-171.750,-84.750,-9.600,-18.000,-28.800,-33.500,-34.900,-34.600,-38.400,-38.600,-37.800,-29.000,-18.300,-9.700,-27.600,-27.600,0.000
-171.750,-85.250,-23.300,-32.200,-43.400,-47.900,-49.000,-48.900,-52.300,-52.600,-51.900,-43.200,-32.200,-23.400,-41.700,-41.700,0.000
-171.750,-85.750,-24.400,-33.900,-45.500,-49.700,-50.700,-50.700,-53.800,-54.100,-53.400,-44.800,-33.500,-24.400,-43.400,-43.200,-0.200
-171.750,-86.250,-24.000,-34.200,-46.100,-50.100,-50.900,-51.000,-53.700,-53.900,-53.400,-44.800,-33.400,-23.900,-43.400,-43.300,-0.100
-171.750,-86.750,-25.400,-36.000,-48.200,-52.100,-52.800,-53.000,-55.400,-55.600,-55.100,-46.600,-35.000,-25.300,-45.100,-45.000,-0.100
-171.750,-87.250,-26.800,-38.100,-50.700,-54.300,-54.800,-55.200,-57.200,-57.400,-57.000,-48.500,-36.700,-26.800,-47.000,-47.000,0.000
-171.750,-87.750,-28.200,-39.800,-52.800,-56.300,-56.700,-57.100,-58.900,-59.000,-58.700,-50.300,-38.200,-28.200,-48.700,-48.700,0.000
-171.750,-88.250,-29.200,-41.200,-54.300,-57.700,-58.000,-58.600,-60.200,-60.200,-60.000,-51.600,-39.400,-29.200,-51.000,-50.000,-1.000
-171.750,-88.750,-28.900,-41.100,-54.400,-57.800,-58.000,-58.600,-60.100,-60.100,-60.000,-51.400,-39.200,-28.800,-50.000,-49.900,-0.100
-171.750,-89.250,-28.300,-40.700,-54.000,-57.400,-57.600,-58.200,-59.500,-59.600,-59.400,-51.000,-38.700,-28.300,-49.500,-49.400,-0.100
-171.750,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-171.250,66.250,-20.300,-22.300,-19.100,-14.100,-5.500,1.700,5.700,5.000,2.100,-3.900,-11.000,-17.700,-8.100,-8.300,0.200
-171.250,-84.750,-11.900,-20.200,-31.000,-35.700,-37.100,-36.800,-40.600,-40.900,-40.000,-31.300,-20.500,-11.900,-29.900,-29.800,-0.100
-171.250,-85.250,-23.800,-32.700,-43.800,-48.300,-49.400,-49.400,-52.800,-53.000,-52.300,-43.700,-32.600,-23.800,-42.200,-42.100,-0.100
-171.250,-85.750,-24.500,-34.000,-45.500,-49.700,-50.800,-50.800,-53.800,-54.100,-53.400,-44.800,-33.600,-24.500,-43.400,-43.300,-0.100
-171.250,-86.250,-23.800,-34.000,-45.900,-49.900,-50.600,-50.800,-53.500,-53.700,-53.200,-44.600,-33.300,-23.700,-43.200,-43.100,-0.100
-171.250,-86.750,-25.400,-36.200,-48.600,-52.300,-52.900,-53.200,-55.500,-55.600,-55.300,-46.800,-35.100,-25.300,-45.300,-45.200,-0.100
-171.250,-87.250,-26.800,-38.000,-50.600,-54.200,-54.700,-55.100,-57.200,-57.300,-57.000,-48.500,-36.700,-26.800,-47.000,-46.900,-0.100
-171.250,-87.750,-28.100,-39.800,-52.700,-56.200,-56.600,-57.000,-58.900,-59.000,-58.700,-50.300,-38.200,-28.100,-48.700,-48.600,-0.100
-171.250,-88.250,-29.200,-41.200,-54.300,-57.700,-58.000,-58.600,-60.200,-60.200,-60.000,-51.600,-39.400,-29.200,-50.000,-50.000,0.000
-171.250,-88.750,-28.900,-41.200,-54.400,-57.800,-58.000,-58.600,-60.000,-60.100,-59.900,-51.400,-39.100,-28.800,-50.000,-49.800,-0.200
-171.250,-89.250,-28.300,-40.700,-54.000,-57.400,-57.600,-58.100,-59.500,-59.500,-59.400,-51.000,-38.700,-28.300,-49.500,-49.400,-0.100
-171.250,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-170.750,66.250,-19.300,-21.700,-19.100,-13.400,-4.400,2.300,6.500,5.800,2.900,-2.900,-10.100,-16.900,-7.400,-7.500,0.100
-170.750,65.750,-21.100,-22.500,-20.300,-14.000,-6.700,0.400,4.500,3.500,-0.100,-6.300,-13.100,-17.700,-9.300,-9.400,0.100
-170.750,-83.250,-5.300,-12.500,-22.700,-27.900,-29.600,-29.100,-33.600,-34.000,-32.900,-23.900,-13.500,-5.300,-22.500,-22.500,0.000
-170.750,-84.750,-10.100,-18.400,-29.300,-33.900,-35.300,-35.000,-38.900,-39.100,-38.200,-29.500,-18.700,-10.100,-28.100,-28.000,-0.100
-170.750,-85.250,-23.700,-32.600,-43.800,-48.200,-49.400,-49.300,-52.700,-53.000,-52.300,-43.600,-32.600,-23.800,-42.100,-42.100,0.000
-170.750,-85.750,-24.500,-34.000,-45.600,-49.700,-50.800,-50.800,-53.800,-54.100,-53.500,-44.900,-33.600,-24.500,-43.400,-43.300,-0.100
-170.750,-86.250,-23.500,-33.700,-45.600,-49.600,-50.300,-50.500,-53.200,-53.400,-52.900,-44.300,-32.900,-23.400,-42.900,-42.800,-0.100
-170.750,-86.750,-25.200,-36.100,-48.400,-52.200,-52.800,-53.000,-55.400,-55.500,-55.100,-46.600,-35.000,-25.100,-45.100,-45.000,-0.100
-170.750,-87.250,-26.700,-38.000,-50.600,-54.200,-54.700,-55.100,-57.100,-57.300,-56.900,-48.400,-36.600,-26.700,-46.900,-46.900,0.000
-170.750,-87.750,-28.100,-39.800,-52.700,-56.200,-56.600,-57.000,-58.900,-59.000,-58.700,-50.200,-38.200,-28.100,-48.700,-48.600,-0.100
-170.750,-88.250,-29.200,-41.200,-54.300,-57.700,-58.000,-58.500,-60.200,-60.200,-60.000,-51.600,-39.400,-29.200,-54.000,-50.000,-4.000
-170.750,-88.750,-28.900,-41.100,-54.400,-57.800,-58.000,-58.500,-60.000,-60.000,-59.900,-51.400,-39.100,-28.800,-50.000,-49.800,-0.200
-170.750,-89.250,-28.200,-40.600,-54.000,-57.400,-57.600,-58.100,-59.500,-59.500,-59.400,-51.000,-38.600,-28.200,-49.400,-49.300,-0.100
-170.750,-89.750,-27.700,-40.200,-53.600,-57.000,-57.200,-57.700,-59.100,-59.100,-59.000,-50.500,-38.100,-27.700,-49.000,-48.900,-0.100
-170.250,66.250,-19.200,-22.100,-20.300,-14.200,-4.400,2.000,6.200,5.500,2.600,-2.900,-9.900,-17.600,-7.700,-7.900,0.200
-170.250,63.250,-7.700,-12.000,-9.700,-5.200,-0.300,3.200,8.100,7.700,5.500,1.300,-3.200,-5.300,-1.400,-1.500,0.100
-170.250,-83.250,-5.300,-12.500,-22.700,-27.800,-29.600,-29.100,-33.600,-34.000,-32.900,-23.900,-13.500,-5.300,-22.500,-22.500,0.000
-170.250,-84.750,-11.100,-19.400,-30.200,-34.900,-36.200,-36.000,-39.800,-40.100,-39.200,-30.500,-19.700,-11.100,-29.100,-29.000,-0.100
-170.250,-85.250,-17.000,-25.900,-37.100,-41.500,-42.700,-42.600,-46.000,-46.300,-45.600,-36.900,-25.900,-17.100,-35.400,-35.400,0.000
-170.250,-85.750,-24.500,-34.000,-45.600,-49.700,-50.800,-50.800,-53.800,-54.100,-53.500,-44.900,-33.600,-24.500,-33.400,-43.300,9.900
-170.250,-86.250,-23.200,-33.400,-45.200,-49.200,-50.000,-50.200,-52.800,-53.000,-52.600,-44.000,-32.500,-23.100,-42.500,-42.400,-0.100
-170.250,-86.750,-25.100,-36.000,-48.300,-52.000,-52.700,-52.900,-55.300,-55.400,-55.000,-46.500,-34.900,-25.000,-45.000,-44.900,-0.100
-170.250,-87.250,-26.700,-37.900,-50.500,-54.100,-54.600,-55.000,-57.100,-57.200,-56.900,-48.400,-36.600,-26.700,-46.900,-46.800,-0.100
-170.250,-87.750,-28.100,-39.800,-52.700,-56.200,-56.600,-57.000,-58.800,-58.900,-58.600,-50.200,-38.200,-28.100,-48.700,-48.600,-0.100
-170.250,-88.250,-29.200,-41.200,-54.300,-57.700,-58.000,-58.500,-60.200,-60.200,-60.000,-51.600,-39.400,-29.200,-50.000,-50.000,0.000
